id,name,distance_meters,moving_time_seconds,elapsed_time_seconds,elevation_gain_meters,type,start_date,average_speed_mps,max_speed_mps,average_heart_rate_bpm,max_heart_rate_bpm,injury_occurred
13287191078,Morning Run,9140.2,2701,2713,46.0,Run,2025-01-07T05:30:29Z,3.384,4.18,135.0,151.0,False
13282808633,Evening Weight Training,0.0,2383,2383,0.0,WeightTraining,2025-01-06T17:00:38Z,0.0,0.0,131.5,148.0,False
13282885865,ROUVY - Big Gear Work,22432.9,2361,3533,43.0,VirtualRide,2025-01-06T16:50:34Z,9.501,13.52,130.5,156.0,False
13275709846,Evening Weight Training,0.0,3052,3052,0.0,WeightTraining,2025-01-05T18:53:53Z,0.0,0.0,80.3,110.0,False
13271889477,Lunch Run,12570.8,3779,3956,127.0,Run,2025-01-05T11:00:56Z,3.326,4.06,132.6,170.0,False
13264112195,Freeride Nordic Ski around town,6015.7,3075,5342,61.0,NordicSki,2025-01-04T12:32:52Z,1.956,5.52,87.5,118.0,False
13255085576,Afternoon Weight Training,0.0,4069,4069,0.0,WeightTraining,2025-01-03T12:57:14Z,0.0,0.0,72.7,130.0,False
13249388961,Evening Run,15190.0,4201,4758,0.0,Run,2025-01-02T18:40:33Z,3.616,4.86,140.4,169.0,False
13246866699,Afternoon Swim,2475.0,2415,3813,0.0,Swim,2025-01-02T13:47:36Z,1.025,2.78,123.5,152.0,False
13245784883,Afternoon Weight Training,0.0,2921,2921,0.0,WeightTraining,2025-01-02T12:03:28Z,0.0,0.0,76.8,108.0,False
13240171132,Afternoon Run,9651.4,2864,3144,97.0,Run,2025-01-01T16:22:23Z,3.37,4.16,134.6,157.0,False
13229226412,Cruise Intervals,12841.0,3610,3701,0.0,Run,2024-12-31T09:00:41Z,3.557,4.32,147.2,172.0,False
13227299173,Afternoon Weight Training,0.0,4205,4205,0.0,WeightTraining,2024-12-30T15:22:50Z,0.0,0.0,86.2,117.0,False
13222573250,Lunch Swim,2600.0,2738,3637,0.0,Swim,2024-12-30T11:13:55Z,0.95,11.66,119.7,150.0,False
13216346921,Afternoon Weight Training,0.0,4504,4504,0.0,WeightTraining,2024-12-29T12:57:26Z,0.0,0.0,68.9,114.0,False
13206542568,ROUVY - Threshold and Hold,56602.7,5398,5459,380.0,VirtualRide,2024-12-28T09:03:16Z,10.486,20.02,135.8,158.0,False
13202053928,Afternoon Weight Training,0.0,4506,4506,0.0,WeightTraining,2024-12-27T15:01:59Z,0.0,0.0,97.3,140.0,False
13199383184,Broken 300’s,2500.0,2557,3928,0.0,Swim,2024-12-27T09:44:29Z,0.978,10.56,124.9,158.0,True
13194361295,Afternoon Ride,60142.8,6598,7515,335.0,Ride,2024-12-26T13:12:21Z,9.115,14.24,141.5,167.0,False
13192106255,Morning Run,13836.3,3887,4412,81.0,Run,2024-12-26T09:29:54Z,3.56,7.38,142.9,171.0,False
13182151887,Tribike Test Outside🥰,18722.8,1897,1969,160.0,Ride,2024-12-24T14:29:16Z,9.87,14.8,144.6,174.0,False
13180167847,Morning Weight Training,0.0,4101,4101,0.0,WeightTraining,2024-12-24T09:24:08Z,0.0,0.0,86.2,141.0,False
13173865415,Lunch Run,13009.8,3660,4072,76.0,Run,2024-12-23T11:03:01Z,3.555,4.46,138.3,149.0,False
13173268848,Morning Swim,3025.0,3139,4261,0.0,Swim,2024-12-23T09:24:44Z,0.964,5.0,139.2,163.0,False
13169480389,Off the bike,4399.9,1267,1314,29.0,Run,2024-12-22T16:07:25Z,3.473,7.12,133.5,147.0,False
13169229235,Step Ups,62426.3,5397,5641,295.0,VirtualRide,2024-12-22T14:22:40Z,11.567,17.66,134.6,165.0,False
13163049645,Afternoon Weight Training,0.0,3696,3696,0.0,WeightTraining,2024-12-21T16:17:51Z,0.0,0.0,94.8,131.0,False
13160583547,Fartleks💨,14029.9,3693,4560,56.0,Run,2024-12-21T10:13:57Z,3.799,4.98,135.9,157.0,False
13156561965,Evening Swim,3025.0,3181,4075,0.0,Swim,2024-12-20T17:09:28Z,0.951,10.0,130.8,158.0,False
13151269264,Evening Weight Training,0.0,3833,3833,0.0,WeightTraining,2024-12-19T19:51:41Z,0.0,0.0,83.7,127.0,False
13147266506,Morning Ride,32545.3,3597,3867,368.0,VirtualRide,2024-12-19T08:27:32Z,9.048,20.02,68.0,71.0,False
13144243859,Evening Swim,2575.0,2604,4091,0.0,Swim,2024-12-18T18:00:46Z,0.989,10.28,123.4,159.0,False
13140912091,5km TT,11617.0,3029,3638,41.0,Run,2024-12-18T09:55:34Z,3.835,6.02,153.0,184.0,False
13137624452,Evening Weight Training,0.0,5590,5590,0.0,WeightTraining,2024-12-17T19:17:13Z,0.0,0.0,98.8,138.0,False
13133341630,ROUVY - Threshold Intervals,37297.3,3599,3599,233.0,VirtualRide,2024-12-17T09:24:33Z,10.363,18.24,138.5,158.0,False
13129311191,Evening Run,10015.2,2758,3012,36.0,Run,2024-12-16T17:47:06Z,3.631,4.88,142.0,168.0,False
13122572142,Afternoon Swim,2550.0,2770,3523,0.0,Swim,2024-12-15T15:47:17Z,0.921,8.76,126.7,151.0,False
13115496020,Afternoon Weight Training,0.0,4275,4275,0.0,WeightTraining,2024-12-14T16:21:25Z,0.0,0.0,103.8,148.0,False
13113464603,Brick Run,4173.2,1176,1305,29.0,Run,2024-12-14T12:38:47Z,3.549,4.32,138.5,154.0,False
13113241250,Threshold and Hold,39435.9,4555,4779,500.0,VirtualRide,2024-12-14T11:11:57Z,8.658,20.02,135.9,159.0,False
13107551036,Afternoon Swim,2025.0,2111,3820,0.0,Swim,2024-12-13T14:24:26Z,0.959,4.16,130.1,166.0,False
13102816391,ROUVY - Easy Ride,37492.8,3597,4238,186.0,VirtualRide,2024-12-12T20:12:35Z,10.423,17.48,125.7,138.0,False
13094961527,Evening Weight Training,0.0,3704,3704,0.0,WeightTraining,2024-12-11T17:25:21Z,0.0,0.0,81.5,128.0,False
13091988405,Morning Run,12116.6,3245,3400,66.0,Run,2024-12-11T09:55:45Z,3.734,5.2,147.1,174.0,False
13087573130,ROUVY - FTP Test,8059.9,2398,2518,620.0,VirtualRide,2024-12-10T17:37:55Z,3.361,12.6,149.2,181.0,False
13086763316,Lunch Weight Training,0.0,3592,3592,0.0,WeightTraining,2024-12-10T11:15:55Z,0.0,0.0,93.9,156.0,False
13074446826,Evening Weight Training,0.0,2473,2473,0.0,WeightTraining,2024-12-08T17:58:24Z,0.0,0.0,77.7,124.0,False
13065055227,Lunch Weight Training,0.0,4467,4467,0.0,WeightTraining,2024-12-07T11:08:48Z,0.0,0.0,80.3,134.0,False
13060477131,ROUVY - Threshold and Hold,39873.2,4802,5217,532.0,VirtualRide,2024-12-06T17:01:31Z,8.303,20.02,126.6,148.0,False
13054216780,Evening Run,5143.0,1501,1596,20.0,Run,2024-12-05T18:58:41Z,3.426,4.26,136.5,149.0,False
13053925280,Broken 200’s,3000.0,3031,4405,0.0,Swim,2024-12-05T17:22:23Z,0.99,6.26,122.1,170.0,True
13050651923,upper,0.0,4455,4455,0.0,WeightTraining,2024-12-05T07:52:09Z,0.0,0.0,89.3,127.0,False
13042938189,ROUVY - Threshold Intervals Short,29679.3,3597,3719,331.0,VirtualRide,2024-12-04T06:01:18Z,8.251,18.72,128.5,158.0,False
13039724850,Evening Run,15014.9,3991,4348,56.0,Run,2024-12-03T17:48:13Z,3.762,6.76,152.5,175.0,False
13031929684,ROUVY - Easy Ride,38487.0,3598,3646,186.0,VirtualRide,2024-12-02T17:19:28Z,10.697,17.24,114.3,121.0,False
13028582775,Morning Weight Training,0.0,4479,4479,0.0,WeightTraining,2024-12-02T07:33:45Z,0.0,0.0,89.1,135.0,False
13022267991,Off the bike run,4491.4,1178,1204,30.0,Run,2024-12-01T11:01:32Z,3.813,5.26,149.2,161.0,False
13021899357,Threshold & Hold,44614.2,5398,5585,586.0,VirtualRide,2024-12-01T09:23:10Z,8.265,20.0,,,False
13017039250,Afternoon Swim,3000.0,3214,4301,0.0,Swim,2024-11-30T14:56:17Z,0.933,13.76,123.0,164.0,False
13010653215,Evening Run,13000.2,3622,4041,75.0,Run,2024-11-29T17:28:09Z,3.589,6.2,140.4,167.0,False
13009981619,Upper,0.0,4203,4203,0.0,WeightTraining,2024-11-29T15:44:44Z,0.0,0.0,95.0,135.0,False
13004461653,Sprint 50s,2500.0,2494,3978,0.0,Swim,2024-11-28T17:49:02Z,1.002,3.58,125.0,156.0,False
12999962485,ROUVY - 30-90s,31961.9,3612,3676,182.0,VirtualRide,2024-11-28T06:32:24Z,8.849,15.78,134.9,170.0,False
12996677084,Cruising Intervals,15012.1,4062,4535,58.0,Run,2024-11-27T17:02:44Z,3.696,5.14,143.9,172.0,False
12996674912,Morning Weight Training,0.0,3147,3147,0.0,WeightTraining,2024-11-27T06:48:23Z,0.0,0.0,92.6,148.0,False
12988996309,Evening Run,5150.2,1503,1524,17.0,Run,2024-11-26T17:34:29Z,3.427,4.66,134.6,142.0,False
12985188140,ROUVY - Threshold Intervals,33520.5,3602,3751,281.0,VirtualRide,2024-11-26T06:47:08Z,9.306,17.0,139.6,163.0,False
12982776074,Evening Weight Training,0.0,4161,4161,0.0,WeightTraining,2024-11-25T19:35:55Z,0.0,0.0,96.7,142.0,False
12975767888,Lower,0.0,3638,3638,0.0,WeightTraining,2024-11-24T19:28:33Z,0.0,0.0,91.1,170.0,False
12973832664,Afternoon Swim,2575.0,2687,3789,0.0,Swim,2024-11-24T14:30:04Z,0.958,6.18,132.3,159.0,False
12970764413,MAV shuttles,10186.0,2821,3160,78.0,Run,2024-11-24T09:06:29Z,3.611,6.2,145.3,171.0,False
12964391835,Lunch Run,4131.4,1201,1244,70.0,Run,2024-11-23T11:49:12Z,3.44,4.72,142.7,154.0,False
12964139563,ROUVY - Threshold & Hold,57117.3,5398,5450,46.0,VirtualRide,2024-11-23T10:08:53Z,10.581,15.42,136.8,161.0,False
12959645522,35’ Z2,6706.3,2100,2204,0.0,Run,2024-11-22T17:18:18Z,3.193,3.3,139.3,146.0,False
12959644600,Back and Biceps,0.0,3752,3752,0.0,WeightTraining,2024-11-22T16:12:27Z,0.0,0.0,88.9,123.0,False
12953529087,Evening Swim,3000.0,3111,4166,0.0,Swim,2024-11-21T18:01:06Z,0.964,5.42,132.5,168.0,False
12950090378,ROUVY - Threshold Intervals Short,30015.6,3604,3604,335.0,VirtualRide,2024-11-21T09:07:28Z,8.328,18.74,132.4,160.0,False
12945551686,Afternoon Run,15157.1,4201,4500,69.0,Run,2024-11-20T16:12:33Z,3.608,4.96,148.2,172.0,False
12944770879,Afternoon Weight Training,0.0,3330,3330,0.0,WeightTraining,2024-11-20T14:38:30Z,0.0,0.0,86.2,134.0,False
12939439667,After Legday shakeout,4728.1,1510,1510,0.0,Run,2024-11-19T20:21:41Z,3.131,3.42,141.9,148.0,False
12939439732,Legs,0.0,3499,3499,0.0,WeightTraining,2024-11-19T19:22:34Z,0.0,0.0,83.4,127.0,False
12934166024,ROUVY - Threshold Intervals,35144.1,3598,3616,218.0,VirtualRide,2024-11-19T05:32:05Z,9.768,15.3,149.8,170.0,False
12931842915,Evening Weight Training,0.0,3633,3633,0.0,WeightTraining,2024-11-18T19:34:38Z,0.0,0.0,97.8,146.0,False
12924326367,Evening Weight Training,0.0,3725,3725,0.0,WeightTraining,2024-11-17T17:20:31Z,0.0,0.0,84.7,125.0,False
12915085575,Tourist Ride,129331.0,15721,22350,1276.0,Ride,2024-11-16T09:54:11Z,8.227,17.88,146.0,167.0,False
12897662732,Morning Run,13161.6,3601,4414,70.0,Run,2024-11-14T08:58:42Z,3.655,5.2,145.6,170.0,False
12893526617,Evening Swim,3025.0,3165,4039,0.0,Swim,2024-11-13T17:27:03Z,0.956,4.22,122.5,168.0,False
12889366460,Morning Weight Training,0.0,2746,2746,0.0,WeightTraining,2024-11-13T06:55:38Z,0.0,0.0,91.1,146.0,False
12885646659,Evening Run,5015.0,1498,1502,32.0,Run,2024-11-12T18:28:17Z,3.348,4.74,141.9,154.0,False
12885330710,Step Ups,38679.0,4503,4503,471.0,VirtualRide,2024-11-12T17:02:52Z,8.59,20.0,139.8,163.0,False
12878664373,Evening Weight Training,0.0,4434,4434,0.0,WeightTraining,2024-11-11T19:17:31Z,0.0,0.0,95.0,145.0,False
12870869461,Evening Weight Training,0.0,6504,6504,0.0,WeightTraining,2024-11-10T17:40:36Z,0.0,0.0,85.7,133.0,False
12866261191,ROUVY - Threshold Intervals,47429.0,5397,5434,435.0,VirtualRide,2024-11-10T09:21:32Z,8.788,16.94,128.9,155.0,False
12862016945,Threshold repeats,12447.7,3302,3641,49.0,Run,2024-11-09T17:29:48Z,3.77,5.28,149.8,171.0,False
12857216669,Morning Swim,2375.0,2597,3357,0.0,Swim,2024-11-09T08:08:28Z,0.915,4.18,143.6,175.0,False
12854275431,Evening Weight Training,0.0,4174,4174,0.0,WeightTraining,2024-11-08T18:22:20Z,0.0,0.0,102.0,145.0,False
12853058946,Afternoon Run,10318.3,3003,3379,57.0,Run,2024-11-08T15:30:14Z,3.436,4.74,143.1,154.0,False
12847079824,Broken Ladders,3000.0,3205,3954,0.0,Swim,2024-11-07T18:33:27Z,0.936,4.16,137.7,165.0,True
12846340145,Afternoon Weight Training,0.0,4095,4095,0.0,WeightTraining,2024-11-07T16:30:21Z,0.0,0.0,81.3,124.0,False
12838627462,Threshold Repeats,12829.6,3602,3912,46.0,Run,2024-11-06T16:53:01Z,3.562,5.04,148.0,173.0,False
12831759270,Evening Weight Training,0.0,3145,3145,0.0,WeightTraining,2024-11-05T19:36:07Z,0.0,0.0,102.0,140.0,False
12829817613,Afternoon Run,9091.3,2703,2791,72.0,Run,2024-11-05T15:54:04Z,3.363,4.06,140.4,160.0,False
12826252326,ROUVY - Threshold Intervals,31252.5,3617,3617,363.0,VirtualRide,2024-11-05T06:22:45Z,8.64,20.0,,,False
12823593604,Evening Weight Training,0.0,4346,4346,0.0,WeightTraining,2024-11-04T19:19:25Z,0.0,0.0,97.3,129.0,False
12816459188,Evening Weight Training,0.0,3410,3410,0.0,WeightTraining,2024-11-03T18:59:53Z,0.0,0.0,85.2,126.0,False
12811387513,Morning Ride,61823.4,6838,7202,459.0,Ride,2024-11-03T08:44:04Z,9.041,12.98,137.5,170.0,False
12807212219,Afternoon Weight Training,0.0,4305,4305,0.0,WeightTraining,2024-11-02T16:48:45Z,0.0,0.0,86.0,118.0,False
12803750192,Recovery Swim,2500.0,2654,3404,0.0,Swim,2024-11-02T10:52:47Z,0.942,1.8,121.6,154.0,False
12798197360,Recovery Run,10878.2,3302,3587,71.0,Run,2024-11-01T15:24:30Z,3.294,4.74,134.2,147.0,False
12792337795,Evening Weight Training,0.0,3612,3612,0.0,WeightTraining,2024-10-31T19:35:17Z,0.0,0.0,93.9,133.0,False
12790737812,Smooth swim,2525.0,2745,3594,0.0,Swim,2024-10-31T15:49:26Z,0.92,2.5,122.2,161.0,False
12783124438,Recovery Run,10003.6,3098,3319,72.0,Run,2024-10-30T16:29:24Z,3.229,4.43,132.2,150.0,False
12780558606,Lunch Weight Training,0.0,3519,3519,0.0,WeightTraining,2024-10-30T10:03:41Z,0.0,0.0,72.0,120.0,False
12775700743,ROUVY - Active Recovery,27330.4,3496,3622,257.0,VirtualRide,2024-10-29T18:04:38Z,7.818,15.998,,,False
12757322515,Frankfurt Marathon,42682.5,11268,11268,76.0,Run,2024-10-27T09:00:45Z,3.788,9.448,171.7,180.0,False
12742497441,Afternoon Weight Training,0.0,3801,3801,0.0,WeightTraining,2024-10-25T15:35:08Z,0.0,0.0,87.1,127.0,False
12739788489,Letzte Run vorem Marathon,5447.5,1502,1511,29.0,Run,2024-10-25T09:22:42Z,3.627,4.64,125.8,147.0,False
12735907343,400 & 200m time trial,2000.0,2169,3716,0.0,Swim,2024-10-24T17:08:37Z,0.922,3.14,122.2,157.0,False
12726904443,Afternoon Weight Training,0.0,4469,4469,0.0,WeightTraining,2024-10-23T14:53:44Z,0.0,0.0,87.0,124.0,False
